P,num_trading_agents_BM
0.75,30
0.76,26
0.77,23
0.8,22
0.81,22
0.85,17
0.82,20
0.86,13
0.87,16
0.88,11
0.84,16
0.89,11
0.83,19
0.9,6
0.95,7
0.96,7
0.91,10
0.92,10
0.93,10
0.98,5
0.97,4
0.02,2
0.99,3
0.03,2
0.94,7
0.05,6
0.08,9
0.1,11
0.06,8
0.09,11
0.14,14
0.11,14
0.12,13
0.16,15
0.13,14
0.15,15
0.19,17
0.21,17
0.24,22
0.26,24
0.17,14
0.25,20
0.2,17
0.28,22
0.27,22
0.22,18
0.23,19
0.29,26
0.3,27
0.32,26
0.34,27
0.37,25
0.36,27
0.35,27
0.33,24
0.38,26
0.4,30
0.41,28
0.42,30
0.31,25
0.45,25
0.46,32
0.43,30
0.49,33
0.44,30
0.47,28
0.5,35
0.51,35
0.48,29
0.39,27
0.53,32
0.54,32
0.58,33
0.52,32
0.57,31
0.6,35
0.59,33
0.55,33
0.56,33
0.65,34
0.62,31
0.66,36
0.64,32
0.61,29
0.69,31
0.68,33
0.7,28
0.63,33
0.72,28
0.67,33
0.71,30
0.75,25
0.73,29
0.74,30
0.8,20
0.83,19
0.82,20
0.81,22
0.87,13
0.86,13
0.88,12
0.85,18
0.78,24
0.84,16
0.76,28
0.77,25
0.9,10
0.93,9
0.79,24
0.92,9
0.94,8
0.95,9
0.97,5
0.96,8
0.91,9
0.89,9
0.98,5
0.99,3
0.02,3
0.08,8
0.06,9
0.03,2
0.1,11
0.04,5
0.12,13
0.09,10
0.16,14
0.17,14
0.2,18
0.14,17
0.15,14
0.07,8
0.18,17
0.05,6
0.11,11
0.13,15
0.19,16
0.23,20
0.21,20
0.25,22
0.24,26
0.22,22
0.28,24
0.26,25
0.29,26
0.32,24
0.31,24
0.3,26
0.34,24
0.33,25
0.36,24
0.35,27
0.27,25
0.38,28
0.4,29
0.37,27
0.41,27
0.43,30
0.42,31
0.47,36
0.51,35
0.49,33
0.52,33
0.46,30
0.45,29
0.53,33
0.5,33
0.44,31
0.48,32
0.56,31
0.39,25
0.54,32
0.55,36
0.58,32
0.61,33
0.57,33
0.6,32
0.59,33
0.62,34
0.65,36
0.66,33
0.7,30
0.64,32
0.67,32
0.69,30
0.72,31
0.74,29
0.79,23
0.82,22
0.84,14
0.85,16
0.81,20
0.78,24
0.63,34
0.83,19
0.71,31
0.8,20
0.75,27
0.86,14
0.87,14
0.77,25
0.76,27
0.68,32
0.89,9
0.94,8
0.95,7
0.91,10
0.9,11
0.92,11
0.88,12
0.73,24
0.97,5
0.96,8
0.98,6
0.93,11
0.07,8
0.08,8
0.02,2
0.04,4
0.99,3
0.1,10
0.05,7
0.03,2
0.06,8
0.09,10
0.11,12
0.14,16
0.17,15
0.19,17
0.16,14
0.18,16
0.15,14
0.12,13
0.13,14
0.21,19
0.2,20
0.24,23
0.22,19
0.26,24
0.34,25
0.36,26
0.33,25
0.39,29
0.31,26
0.25,23
0.32,23
0.37,26
0.23,21
0.41,30
0.35,28
0.38,25
0.28,22
0.4,30
0.27,25
0.46,32
0.5,33
0.52,33
0.43,30
0.45,28
0.53,30
0.54,31
0.3,27
0.51,32
0.55,31
0.48,30
0.49,31
0.29,26
0.42,30
0.61,29
0.59,29
0.58,33
0.63,34
0.44,31
0.57,33
0.64,34
0.6,30
0.56,32
0.62,34
0.47,32
0.68,33
0.7,27
0.67,33
0.72,29
0.65,36
0.71,31
0.78,23
0.79,24
0.74,28
0.77,24
0.76,25
0.69,29
0.75,27
0.73,28
0.85,18
0.84,16
0.82,19
0.81,18
0.87,14
0.83,18
0.66,31
0.8,19
0.86,12
0.9,9
0.89,7
0.97,6
0.94,8
0.91,11
0.92,10
0.96,7
0.02,2
0.98,5
0.04,4
0.03,2
0.88,12
0.95,9
0.06,8
0.93,12
0.05,7
0.08,8
0.07,9
0.11,13
0.15,17
0.17,15
0.1,10
0.2,18
0.21,18
0.19,17
0.14,17
0.18,16
0.23,19
0.22,17
0.12,12
0.26,24
0.25,20
0.24,23
0.3,27
0.31,28
0.33,26
0.36,26
0.13,14
0.32,26
0.09,10
0.99,3
0.28,22
0.29,27
0.34,26
0.35,27
0.41,29
0.44,27
0.42,26
0.46,31
0.45,29
0.4,30
0.43,29
0.5,30
0.47,27
0.48,32
0.49,33
0.53,36
0.52,31
0.51,30
0.55,33
0.56,31
0.16,15
0.54,33
0.59,33
0.6,29
0.27,22
0.61,37
0.58,31
0.57,32
0.38,25
0.37,25
0.62,35
0.69,27
0.72,30
0.73,28
0.76,28
0.78,24
0.71,28
0.64,34
0.7,30
0.75,26
0.68,32
0.74,28
0.77,25
0.81,21
0.79,24
0.39,30
0.83,18
0.84,17
0.8,22
0.85,16
0.82,22
0.87,12
0.88,12
0.86,13
0.92,11
0.66,32
0.67,32
0.65,33
0.91,10
0.89,11
0.9,10
0.98,5
0.99,3
0.94,6
0.95,7
0.05,6
0.03,2
0.06,8
0.02,2
0.04,4
0.08,8
0.63,34
0.07,8
0.1,10
0.11,13
0.09,10
0.93,11
0.12,12
0.13,14
0.97,6
0.15,16
0.17,14
0.96,7
0.18,17
0.14,16
0.16,14
0.19,17
0.26,24
0.28,22
0.2,19
0.27,25
0.29,26
0.25,24
0.3,27
0.33,26
0.32,25
0.23,20
0.31,25
0.34,24
0.39,28
0.35,26
0.22,19
0.37,26
0.4,25
0.36,26
0.38,26
0.24,20
0.43,30
0.21,20
0.44,30
0.47,27
0.42,28
0.45,28
0.49,35
0.48,34
0.51,34
0.5,33
0.55,30
0.54,36
0.53,29
0.56,31
0.57,30
0.58,32
0.62,35
0.46,31
0.6,29
0.63,37
0.59,29
0.52,32
0.61,33
0.64,35
0.69,31
0.66,34
0.67,31
0.72,30
0.41,30
0.04,5
0.07,8
0.68,33
0.75,29
0.7,29
0.74,29
0.71,29
0.77,22
0.73,28
0.76,26
0.79,24
0.8,19
0.18,17
0.78,25
0.65,33
0.84,16
0.82,22
0.87,15
0.85,16
0.81,21
0.91,9
0.89,11
0.92,9
0.83,19
0.9,10
0.88,11
0.86,11
0.98,6
0.93,9
0.96,7
0.94,8
0.99,2
0.97,5
0.95,9
0.03,3
0.02,2
0.06,8
0.07,7
0.04,4
0.05,6
0.1,11
0.11,12
0.09,9
0.08,10
0.12,13
0.18,16
0.14,14
0.19,17
0.13,15
0.16,13
0.15,17
0.17,15
0.2,17
0.21,19
0.25,21
0.28,22
0.22,19
0.27,25
0.3,28
0.23,18
0.24,20
0.31,25
0.26,20
0.29,26
0.34,26
0.33,26
0.36,25
0.35,26
0.32,25
0.4,30
0.37,27
0.38,28
0.43,30
0.39,24
0.5,34
0.46,31
0.51,33
0.44,29
0.49,30
0.42,31
0.48,29
0.47,32
0.41,29
0.45,32
0.55,35
0.54,31
0.56,32
0.53,33
0.59,30
0.57,34
0.52,34
0.62,35
0.58,32
0.65,36
0.6,31
0.66,33
0.61,32
0.64,33
0.67,30
0.63,34
0.74,29
0.69,28
0.68,30
0.75,26
0.71,29
0.72,30
0.7,29
0.78,24
0.76,25
0.77,25
0.84,15
0.83,16
0.73,27
0.79,25
0.8,23
0.82,23
0.88,9
0.81,18
0.92,10
0.91,8
0.95,9
0.86,12
0.93,11
0.87,13
0.94,9
0.98,6
0.85,15
0.89,10
0.9,6
0.02,2
0.03,2
0.99,2
0.96,7
0.08,8
0.04,4
0.97,5
0.05,6
0.06,8
0.09,12
0.12,12
0.07,8
0.11,13
0.14,18
0.17,15
0.2,19
0.16,14
0.15,16
0.13,15
0.1,11
0.22,21
0.19,16
0.23,22
0.24,21
0.28,24
0.27,22
0.29,25
0.21,19
0.25,22
0.26,24
0.18,16
0.32,26
0.31,25
0.36,28
0.34,25
0.33,26
0.3,24
0.37,25
0.38,26
0.39,30
0.35,27
0.45,32
0.4,26
0.49,32
0.41,28
0.51,33
0.52,30
0.53,28
0.5,35
0.43,29
0.54,36
0.55,32
0.56,30
0.46,33
0.44,31
0.58,34
0.48,34
0.57,35
0.47,33
0.42,28
0.61,32
0.62,34
0.63,38
0.67,31
0.59,33
0.64,34
0.65,36
0.71,26
0.7,27
0.75,26
0.73,27
0.72,31
0.74,29
0.66,34
0.69,30
0.82,21
0.81,20
0.76,25
0.68,29
0.84,17
0.83,18
0.8,21
0.6,34
0.78,24
0.77,24
0.9,10
0.91,11
0.89,10
0.86,14
0.87,12
0.94,7
0.88,12
0.92,8
0.95,6
0.98,5
0.99,2
0.06,8
0.05,7
0.79,24
0.02,2
0.03,2
0.93,9
0.04,4
0.96,7
0.07,8
0.97,5
0.85,17
0.09,9
0.1,10
0.13,15
0.08,8
0.11,13
0.15,16
0.14,15
0.12,12
0.17,14
0.18,17
0.19,17
0.24,22
0.26,25
0.23,19
0.25,21
0.3,26
0.31,26
0.27,22
0.28,20
0.34,22
0.36,25
0.32,25
0.37,26
0.16,14
0.33,25
0.38,27
0.4,27
0.21,19
0.35,23
0.22,19
0.39,29
0.2,19
0.41,31
0.46,30
0.5,35
0.49,31
0.43,28
0.29,25
0.42,30
0.53,31
0.55,31
0.56,31
0.45,29
0.54,31
0.44,29
0.58,32
0.62,33
0.61,32
0.64,33
0.63,34
0.6,33
0.69,28
0.59,30
0.65,35
0.51,30
0.67,29
0.66,33
0.7,29
0.68,28
0.47,35
0.57,31
0.48,32
0.73,28
0.75,27
0.74,28
0.77,25
0.52,37
0.72,32
0.71,29
0.8,22
0.79,21
0.82,19
0.76,27
0.81,22
0.78,20
0.83,18
0.89,11
0.88,11
0.91,8
0.87,13
0.9,10
0.96,6
0.93,10
0.98,5
0.99,3
0.02,3
0.94,6
0.95,7
0.97,4
0.92,7
0.04,4
0.05,6
0.85,15
0.86,14
0.84,17
0.11,12
0.03,2
0.1,10
0.09,11
0.12,12
0.14,16
0.06,8
0.08,7
0.16,14
0.18,16
0.07,8
0.17,15
0.21,19
0.2,19
0.23,18
0.29,26
0.25,23
0.22,21
0.24,23
0.28,25
0.26,24
0.34,27
0.13,14
0.3,26
0.35,26
0.37,26
0.31,25
0.38,27
0.33,23
0.32,25
0.27,26
0.36,25
0.15,17
0.19,17
0.4,28
0.41,30
0.46,33
0.45,27
0.48,36
0.39,28
0.49,30
0.5,34
0.52,36
0.51,33
0.54,33
0.59,31
0.58,32
0.55,31
0.44,29
0.56,35
0.6,32
0.57,34
0.47,29
0.43,31
0.65,34
0.61,33
0.62,30
0.63,32
0.67,34
0.68,29
0.64,33
0.71,27
0.72,29
0.7,30
0.73,28
0.76,28
0.79,23
0.81,20
0.83,18
0.74,30
0.8,21
0.82,21
0.86,14
0.85,15
0.77,23
0.84,17
0.78,25
0.87,14
0.88,12
0.9,10
0.89,11
0.66,33
0.42,29
0.93,9
0.95,7
0.94,7
0.91,10
0.75,27
0.03,2
0.04,5
0.02,2
0.99,3
0.08,8
0.05,6
0.09,12
0.12,12
0.13,14
0.07,8
0.06,9
0.1,9
0.11,12
0.16,14
0.14,16
0.18,16
0.19,17
0.2,19
0.15,17
0.92,10
0.24,21
0.17,14
0.21,19
0.22,19
0.23,18
0.25,23
0.27,25
0.28,23
0.32,24
0.3,25
0.29,25
0.35,26
0.31,26
0.36,25
0.33,27
0.38,27
0.34,23
0.4,27
0.39,30
0.37,26
0.45,30
0.46,31
0.41,30
0.5,32
0.49,32
0.44,29
0.42,28
0.69,27
0.53,31
0.43,31
0.48,31
0.47,34
0.52,33
0.51,33
0.53,35
0.54,33
0.57,31
0.55,33
0.97,5
0.58,33
0.96,7
0.98,5
0.56,32
0.26,24
0.59,31
0.6,34
0.65,35
0.63,33
0.62,31
0.67,31
0.64,34
0.71,32
0.74,26
0.76,26
0.78,21
0.77,24
0.81,19
0.61,30
0.66,34
0.72,30
0.68,32
0.75,24
0.82,20
0.8,21
0.83,20
0.84,13
0.85,15
0.73,29
0.79,23
0.7,29
0.69,27
0.88,12
0.86,13
0.87,13
0.93,10
0.9,8
0.94,9
0.92,11
0.91,9
0.98,5
0.02,2
0.89,8
0.95,8
0.97,6
0.96,9
0.99,2
0.03,2
0.04,4
0.08,8
0.05,7
0.07,8
0.11,12
0.06,8
0.09,10
0.15,16
0.13,14
0.16,15
0.17,13
0.2,19
0.1,11
0.23,20
0.25,23
0.19,16
0.14,18
0.29,26
0.12,12
0.26,26
0.22,20
0.31,23
0.33,23
0.28,23
0.18,16
0.3,23
0.27,22
0.32,24
0.42,30
0.41,28
0.4,31
0.47,26
0.36,26
0.35,24
0.44,31
0.21,19
0.46,30
0.43,30
0.24,19
0.39,29
0.45,32
0.48,35
0.34,21
0.38,26
0.37,24
0.49,31
0.51,32
0.52,32
0.5,35
0.58,32
0.57,32
0.54,38
0.6,32
0.53,34
0.59,34
0.62,34
0.55,34
0.56,32
0.61,34
0.64,33
0.67,31
0.63,34
0.68,31
0.65,33
0.72,29
0.66,34
0.74,25
0.73,29
0.69,29
0.7,31
0.75,29
0.71,29
0.76,27
0.78,21
0.81,22
0.79,25
0.8,21
0.77,25
0.83,18
0.84,14
0.82,20
0.87,15
0.85,16
0.86,15
0.89,9
0.88,11
0.91,10
0.92,10
0.93,9
0.96,9
0.95,7
0.94,9
0.98,6
0.9,9
0.97,5
0.99,3
0.02,2
0.03,2
0.04,4
0.06,8
0.05,7
0.07,8
0.08,8
0.11,13
0.12,12
0.1,10
0.13,13
0.09,11
0.16,14
0.17,15
0.15,14
0.14,15
0.2,19
0.18,16
0.22,20
0.19,17
0.21,18
0.24,21
0.26,23
0.25,21
0.27,20
0.3,28
0.23,20
0.31,27
0.29,25
0.28,22
0.32,24
0.34,26
0.35,27
0.38,25
0.33,21
0.36,26
0.37,27
0.39,29
0.43,27
0.41,29
0.42,31
0.44,33
0.4,31
0.45,30
0.48,32
0.49,31
0.51,34
0.5,32
0.46,32
0.47,32
0.54,31
0.52,32
0.55,36
0.56,34
0.53,31
0.57,30
0.6,34
0.61,34
0.62,38
0.59,32
0.58,33
0.66,34
0.65,35
0.64,33
0.63,31
0.67,34
0.68,31
0.7,29
0.69,29
0.71,33
0.73,28
0.72,29
0.74,30
0.75,25
0.78,23
0.77,26
0.8,18
0.82,21
0.76,27
0.79,24
0.81,22
0.83,20
0.86,16
0.84,17
0.85,16
0.87,15
0.9,6
0.91,11
0.88,12
0.92,10
0.96,7
0.95,7
0.89,11
0.93,8
0.97,5
0.98,5
0.94,6
0.99,3
0.02,2
0.04,4
0.03,2
0.06,8
0.07,8
0.05,7
0.08,8
0.12,12
0.11,13
0.13,14
0.09,10
0.14,15
0.16,14
0.17,15
0.1,10
0.15,16
0.18,16
0.19,17
0.21,18
0.22,20
0.23,20
0.24,23
0.2,17
0.27,24
0.29,25
0.25,22
0.26,23
0.31,27
0.3,29
0.28,23
0.32,24
0.34,24
0.33,25
0.35,25
0.39,29
0.36,27
0.4,27
0.38,25
0.37,26
0.43,30
0.41,26
0.42,30
0.46,33
0.48,31
0.44,30
0.49,32
0.47,33
0.5,35
0.52,33
0.45,30
0.51,32
0.54,33
0.56,30
0.55,34
0.53,31
0.59,32
0.58,34
0.61,33
0.57,34
0.63,33
0.62,33
0.6,30
0.66,35
0.65,34
0.68,33
0.69,29
0.7,29
0.64,37
0.73,28
0.71,29
0.67,31
0.72,30
0.74,27
0.78,23
0.76,26
0.77,22
0.79,21
0.75,28
0.8,21
0.82,18
0.85,17
0.81,21
0.84,14
0.88,11
0.83,15
0.87,14
0.89,7
0.9,10
0.86,14
0.93,10
0.91,10
0.94,7
0.95,7
0.92,11
0.97,5
0.99,2
0.96,7
0.98,5
0.03,2
0.05,7
0.06,10
0.02,3
0.07,8
0.04,4
0.1,9
0.09,10
0.08,9
0.13,15
0.14,15
0.12,13
0.17,15
0.18,16
0.11,12
0.16,14
0.15,16
0.19,13
0.2,19
0.21,20
0.23,22
0.22,18
0.26,22
0.24,24
0.27,24
0.25,21
0.29,26
0.3,27
0.32,23
0.28,25
0.34,23
0.31,24
0.33,26
0.35,25
0.38,25
0.36,26
0.37,27
0.39,28
0.43,31
0.4,29
0.44,30
0.45,29
0.42,31
0.41,27
0.46,33
0.47,31
0.48,30
0.49,34
0.52,34
0.5,33
0.55,32
0.51,29
0.54,33
0.56,33
0.53,32
0.59,34
0.57,33
0.58,34
0.61,32
0.62,36
0.6,32
0.65,35
0.63,33
0.66,30
0.64,34
0.69,30
0.68,33
0.67,30
0.72,31
0.7,28
0.73,27
0.74,26
0.71,30
0.75,26
0.78,23
0.77,24
0.79,22
0.76,26
0.8,22
0.84,16
0.82,20
0.87,14
0.81,18
0.88,13
0.85,15
0.9,8
0.83,16
0.89,11
0.86,16
0.91,10
0.93,10
0.94,8
0.92,9
0.95,7
0.97,6
0.96,8
0.99,3
0.98,5
0.02,2
0.06,8
0.05,6
0.08,8
0.07,8
0.04,5
0.03,2
0.09,10
0.1,10
0.11,10
0.12,14
0.14,16
0.13,14
0.17,14
0.16,15
0.15,16
0.19,16
0.18,18
0.2,20
0.25,21
0.22,18
0.23,21
0.21,20
0.26,22
0.28,23
0.27,25
0.24,21
0.31,24
0.29,27
0.3,25
0.32,23
0.34,24
0.35,27
0.33,27
0.37,26
0.36,22
0.38,24
0.42,30
0.41,29
0.4,31
0.39,26
0.43,28
0.45,29
0.47,30
0.46,32
0.48,32
0.44,33
0.49,33
0.51,32
0.52,34
0.5,33
0.55,35
0.54,32
0.57,32
0.56,34
0.53,33
0.58,33
0.61,31
0.6,30
0.59,35
0.62,34
0.63,35
0.64,32
0.66,34
0.65,35
0.68,33
0.67,28
0.72,32
0.69,28
0.7,28
0.74,25
0.73,26
0.71,30
0.75,25
0.77,26
0.78,25
0.76,26
0.81,24
0.79,24
0.8,21
0.84,17
0.85,14
0.82,20
0.87,13
0.83,18
0.86,14
0.88,12
0.89,10
0.9,10
0.93,11
0.91,10
0.92,9
0.94,7
0.95,8
0.98,5
0.97,5
0.99,3
0.96,8
0.02,2
0.03,3
0.04,4
0.06,9
0.05,6
0.09,10
0.08,9
0.07,8
0.12,12
0.1,10
0.14,16
0.15,16
0.13,15
0.17,13
0.11,12
0.19,18
0.16,14
0.18,17
0.2,19
0.21,18
0.25,21
0.23,21
0.24,19
0.22,21
0.27,24
0.28,23
0.29,24
0.26,26
0.3,25
0.32,25
0.34,25
0.31,26
0.35,26
0.37,26
0.33,24
0.38,28
0.4,29
0.36,26
0.39,27
0.41,31
0.42,31
0.43,28
0.44,26
0.46,31
0.45,34
0.48,32
0.47,29
0.5,32
0.52,33
0.49,31
0.54,32
0.55,34
0.51,30
0.53,32
0.56,31
0.57,34
0.59,31
0.58,34
0.6,31
0.63,30
0.65,37
0.62,33
0.66,34
0.68,30
0.64,33
0.61,30
0.7,30
0.69,26
0.72,31
0.67,32
0.71,29
0.73,30
0.74,29
0.77,24
0.75,25
0.79,25
0.78,24
0.76,27
0.8,19
0.81,21
0.83,19
0.82,23
0.86,13
0.85,17
0.88,14
0.87,15
0.84,16
0.9,7
0.89,6
0.91,9
0.93,12
0.92,11
0.94,7
0.97,5
0.98,5
0.95,7
0.96,8
0.99,3
0.02,3
0.03,2
0.04,4
0.05,6
0.06,8
0.08,9
0.09,10
0.1,10
0.07,8
0.11,12
0.12,12
0.13,14
0.17,14
0.15,16
0.16,13
0.14,17
0.18,15
0.19,16
0.2,20
0.22,22
0.23,21
0.21,19
0.26,23
0.24,23
0.25,20
0.27,24
0.28,26
0.29,26
0.31,27
0.33,24
0.32,25
0.3,24
0.35,26
0.34,26
0.38,26
0.36,24
0.37,27
0.39,30
0.41,26
0.42,35
0.44,31
0.4,28
0.43,32
0.47,30
0.5,36
0.48,32
0.46,33
0.45,27
0.52,33
0.49,31
0.51,32
0.53,30
0.56,33
0.55,33
0.57,34
0.54,32
0.62,37
0.58,31
0.59,31
0.63,32
0.64,32
0.61,31
0.6,33
0.67,30
0.66,33
0.65,31
0.7,26
0.68,29
0.72,30
0.71,31
0.69,31
0.78,21
0.77,25
0.73,27
0.76,26
0.74,31
0.79,26
0.8,19
0.75,26
0.82,21
0.81,20
0.83,18
0.85,17
0.84,16
0.86,14
0.9,9
0.89,9
0.92,8
0.94,7
0.88,10
0.87,12
0.96,9
0.91,10
0.95,8
0.97,6
0.93,9
0.98,4
0.99,2
0.02,2
0.04,5
0.03,2
0.05,6
0.07,8
0.09,10
0.1,10
0.06,9
0.11,12
0.08,8
0.12,11
0.13,16
0.16,14
0.15,15
0.18,17
0.14,16
0.2,17
0.17,14
0.19,16
0.21,17
0.22,21
0.23,18
0.25,23
0.28,22
0.24,22
0.27,23
0.32,25
0.26,23
0.33,25
0.34,24
0.3,25
0.29,25
0.35,25
0.31,23
0.37,24
0.4,26
0.39,31
0.41,30
0.38,28
0.36,25
0.45,31
0.42,31
0.43,29
0.44,31
0.48,33
0.49,33
0.46,30
0.51,36
0.5,31
0.47,32
0.53,32
0.52,31
0.56,31
0.55,35
0.57,32
0.54,31
0.59,32
0.58,34
0.64,35
0.61,33
0.65,33
0.63,34
0.6,31
0.66,35
0.62,32
0.67,32
0.69,27
0.68,31
0.7,33
0.72,27
0.71,30
0.75,27
0.76,28
0.73,27
0.78,23
0.74,27
0.8,20
0.83,19
0.77,26
0.79,22
0.86,14
0.84,15
0.81,22
0.87,13
0.82,20
0.89,7
0.88,12
0.91,10
0.85,17
0.93,10
0.9,10
0.94,8
0.95,8
0.92,10
0.97,6
0.96,7
0.98,4
0.99,2
0.02,2
0.03,2
0.05,7
0.07,7
0.04,4
0.08,9
0.06,8
0.09,10
0.13,14
0.1,10
0.14,15
0.12,13
0.16,16
0.11,12
0.15,16
0.17,15
0.2,20
0.22,19
0.19,17
0.23,19
0.18,16
0.24,22
0.25,23
0.21,18
0.26,23
0.27,23
0.28,23
0.3,25
0.29,24
0.31,25
0.33,26
0.34,24
0.36,25
0.32,26
0.35,27
0.39,25
0.38,26
0.37,23
0.4,27
0.42,30
0.44,34
0.47,33
0.41,31
0.46,33
0.43,28
0.48,28
0.45,25
0.49,32
0.5,33
0.52,31
0.51,31
0.55,36
0.57,33
0.59,32
0.53,36
0.61,35
0.54,33
0.63,32
0.58,35
0.56,33
0.62,35
0.6,31
0.64,33
0.65,33
0.67,32
0.68,30
0.7,30
0.66,34
0.74,26
0.72,31
0.69,30
0.73,24
0.75,26
0.71,33
0.78,22
0.77,26
0.79,22
0.8,19
0.76,27
0.83,18
0.82,20
0.81,18
0.85,17
0.84,14
0.86,11
0.88,13
0.89,8
0.9,9
0.87,14
0.93,10
0.92,11
0.91,11
0.94,8
0.96,8
0.95,6
0.97,5
0.99,3
0.98,6
0.02,2
0.03,2
0.04,5
0.05,6
0.06,9
0.08,10
0.07,8
0.09,10
0.1,10
0.12,13
0.13,12
0.11,13
0.15,16
0.17,15
0.18,15
0.14,16
0.19,17
0.16,15
0.2,18
0.22,20
0.21,19
0.25,21
0.23,19
0.27,24
0.28,24
0.24,23
0.26,22
0.3,27
0.31,24
0.32,24
0.29,25
0.33,24
0.35,26
0.34,25
0.36,25
0.39,30
0.38,25
0.37,27
0.42,29
0.41,29
0.44,30
0.4,29
0.46,29
0.43,31
0.47,31
0.49,32
0.48,28
0.45,32
0.51,35
0.55,32
0.5,33
0.57,33
0.52,35
0.58,32
0.56,33
0.54,38
0.53,31
0.59,31
0.6,28
0.62,31
0.63,33
0.64,33
0.65,33
0.61,32
0.66,34
0.67,33
0.68,35
0.71,27
0.72,30
0.7,31
0.75,26
0.74,25
0.69,29
0.77,25
0.76,25
0.73,28
0.79,24
0.82,21
0.8,21
0.78,22
0.81,20
0.84,16
0.85,15
0.88,12
0.83,17
0.86,13
0.89,7
0.9,10
0.87,14
0.91,9
0.93,8
0.95,7
0.96,7
0.92,11
0.97,5
0.94,8
0.98,6
0.02,2
0.99,3
0.04,5
0.05,7
0.06,8
0.03,2
0.08,9
0.07,8
0.09,11
0.1,10
0.11,13
0.12,10
0.14,15
0.15,17
0.18,16
0.17,15
0.13,14
0.16,14
0.2,20
0.22,19
0.19,16
0.23,20
0.25,23
0.24,22
0.21,18
0.27,23
0.26,23
0.29,25
0.31,25
0.28,23
0.32,26
0.33,24
0.3,28
0.34,24
0.39,30
0.37,26
0.36,26
0.38,24
0.35,24
0.4,31
0.41,30
0.43,27
0.45,30
0.44,28
0.46,30
0.49,34
0.42,27
0.47,31
0.51,31
0.5,35
0.48,33
0.52,36
0.54,35
0.53,32
0.56,28
0.59,33
0.57,33
0.58,32
0.61,33
0.6,29
0.55,33
0.63,35
0.62,34
0.64,32
0.66,31
0.65,31
0.7,29
0.72,28
0.67,32
0.71,31
0.74,28
0.73,31
0.68,33
0.69,30
0.75,26
0.76,25
0.77,27
0.8,21
0.81,20
0.78,24
0.79,22
0.83,18
0.86,10
0.82,21
0.85,12
0.87,15
0.88,12
0.84,18
0.9,8
0.89,10
0.91,10
0.93,11
0.94,7
0.95,7
0.96,8
0.92,10
0.99,3
0.98,4
0.97,4
0.03,2
0.02,3
0.04,4
0.05,6
0.06,8
0.1,10
0.11,12
0.08,9
0.07,8
0.09,10
0.12,12
0.13,12
0.15,16
0.14,16
0.17,14
0.16,15
0.18,17
0.19,16
0.23,23
0.22,20
0.2,18
0.24,23
0.21,19
0.25,23
0.26,23
0.27,20
0.28,24
0.3,25
0.29,26
0.32,26
0.31,27
0.33,25
0.36,26
0.37,27
0.34,24
0.41,29
0.4,28
0.39,28
0.35,27
0.38,26
0.42,32
0.44,30
0.45,33
0.43,29
0.46,32
0.48,33
0.49,34
0.47,29
0.52,31
0.51,33
0.5,36
0.54,33
0.56,33
0.57,32
0.53,32
0.55,37
0.58,35
0.6,31
0.62,31
0.59,32
0.63,33
0.66,34
0.67,31
0.61,33
0.65,33
0.64,35
0.68,31
0.7,27
0.71,26
0.74,31
0.69,27
0.72,30
0.75,28
0.76,28
0.78,20
0.73,26
0.77,25
0.81,20
0.79,24
0.82,21
0.8,21
0.86,13
0.85,16
0.84,17
0.89,9
0.88,13
0.83,19
0.87,15
0.9,9
0.93,11
0.91,9
0.94,9
0.95,7
0.92,10
0.96,9
0.97,6
0.99,2
0.98,4
0.03,2
0.04,4
0.02,2
0.06,9
0.07,8
0.05,6
0.08,10
0.1,10
0.11,13
0.13,14
0.09,10
0.12,13
0.14,17
0.16,13
0.18,17
0.15,17
0.19,15
0.2,17
0.17,15
0.21,17
0.25,20
0.23,20
0.22,21
0.24,22
0.27,23
0.26,23
0.29,26
0.3,26
0.28,24
0.32,25
0.33,23
0.34,24
0.35,23
0.31,23
0.37,23
0.36,25
0.38,29
0.41,29
0.43,30
0.44,28
0.42,31
0.4,31
0.45,29
0.39,28
0.49,30
0.47,32
0.48,32
0.46,31
0.51,34
0.52,33
0.53,34
0.54,30
0.5,32
0.57,31
0.55,36
0.6,35
0.61,30
0.56,31
0.62,32
0.58,32
0.59,32
0.63,30
0.64,33
0.65,35
0.66,34
0.67,30
0.68,33
0.71,30
0.69,28
0.7,30
0.73,27
0.72,29
0.75,25
0.76,29
0.78,23
0.74,27
0.79,24
0.8,21
0.77,25
0.81,20
0.83,19
0.84,18
0.86,15
0.87,14
0.82,20
0.88,13
0.9,9
0.89,11
0.85,17
0.92,10
0.93,10
0.91,9
0.95,9
0.94,7
0.98,5
0.99,2
0.97,4
0.02,2
0.96,7
0.03,2
0.04,4
0.05,6
0.07,8
0.08,10
0.06,10
0.11,14
0.12,13
0.13,15
0.09,10
0.1,10
0.14,17
0.15,15
0.16,14
0.17,15
0.19,16
0.18,17
0.2,19
0.21,20
0.26,22
0.25,21
0.27,26
0.22,23
0.23,18
0.24,22
0.29,27
0.28,26
0.31,27
0.33,25
0.3,24
0.35,26
0.36,26
0.32,25
0.38,25
0.34,24
0.37,25
0.39,27
0.4,29
0.41,31
0.42,29
0.45,31
0.43,30
0.47,32
0.46,29
0.44,29
0.5,36
0.49,34
0.51,33
0.48,34
0.54,33
0.57,33
0.56,33
0.62,32
